name,label,rgb_mean_0,rgb_mean_1,rgb_mean_2,rgb_std0,rgb_std1,rgb_std2,rgb_skew0,rgb_skew1,rgb_skew2,rgb_kurt0,hsv_mean_0,hsv_mean_1,hsv_mean_2,hsv_std0,hsv_std1,hsv_std2,hsv_skew0,hsv_skew1,hsv_skew2,hsv_kurt0,hsv_kurt1,hsv_kurt2,lab_mean_0,lab_mean_1,lab_mean_2,lab_std0,lab_std1,lab_std2,lab_skew0,lab_skew1,lab_skew2,lab_kurt0,lab_kurt1,lab_kurt2,ycc_mean_0,ycc_mean_1,ycc_mean_2,ycc_std0,ycc_std1,ycc_std2,ycc_skew0,ycc_skew1,ycc_skew2,ycc_kurt0,ycc_kurt1,ycc_kurt2,gray_mean,gray_std,gray_skew,gray_kurt
/home/emily/Desktop/CAD/train/nevus/nev03774.jpg,0,143.9550266265869,152.0373020172119,160.96992778778076,47.81392591901437,40.71425573961594,27.24449820899697,-1.340075793876295,-1.5735188373865894,-1.7467968443807662,1.767639732887801,37.52448749542236,37.305938720703125,161.74791049957275,41.87141258740668,50.62904783345472,27.74779792024763,1.8307362709197275,1.4209128128021817,-1.6984530829379123,2.291889902843603,0.3203555762744221,1.6562067627366561,158.5639295578003,127.67046070098877,121.99497318267822,41.31399252363494,2.964289425597865,9.141717959728215,-1.5658747207219539,1.4060926171314652,-1.3395445057305846,0.9201733180884824,2.3856579342257165,0.2495745425928133,153.7925157546997,133.14178371429443,122.46381187438965,37.372930719576175,7.729332461027645,6.860684197714959,-1.569744602469362,1.3002583389281832,-1.1671990221882838,0.9499939578516132,0.1834648378222461,0.4225059022670097,153.79252243041992,37.372926354819604,-1.5697454505127642,0.9499967020492464
/home/emily/Desktop/CAD/train/nevus/nev03838.jpg,0,140.40349259259258,137.74068518518519,217.4595962962963,41.69271369447194,35.442512298778176,23.09924202989235,-1.2001101623354984,-1.4520749746476345,-1.581113427829015,1.6496260332675456,102.21536296296297,100.15721111111111,217.4595962962963,86.10796541367743,34.00294027918036,23.09924202989235,-0.3053961454306294,1.3829527854169918,-1.581113427829015,-1.9052065404683058,0.31530103012327615,1.6496260332675456,154.3455962962963,148.69185555555555,87.46851851851852,34.09524377952404,5.620826909762116,8.777494033544833,-1.428778505458883,1.1380255825983168,-1.1673846185356584,0.6411727133348992,0.9008874134887273,-0.16272668813395486,161.90021851851853,167.66542592592592,115.84895925925926,32.30793325273778,7.2516576013171745,6.093529478836603,-1.4494637074120347,1.0996504930470898,-0.6592233144324963,0.745811809768675,-0.19801985903706099,-0.7122320933601807,161.90021851851853,32.307928552596096,-1.4494643156923532,0.7458137537411784
/home/emily/Desktop/CAD/train/nevus/nev06270.jpg,0,124.7945888888889,114.34617777777778,205.37095555555555,37.49563227375641,33.06619821887412,20.54843941388669,-0.3243020108846991,-0.4710756278622822,-0.9245993477439937,0.7834790859750376,154.63451111111112,116.00689259259259,205.37095555555555,57.055266541260835,29.997971423568032,20.54843941388669,-2.3287076384538987,0.5649239283453936,-0.9245993477439937,3.4373969457774063,-0.7178007232029402,0.7834790859750376,134.70762222222223,154.89165555555556,82.0499,31.46474718212528,5.661791890142634,8.998851510527317,-0.48875148110980116,0.49128828257269125,-0.11358968749485304,-0.8005491110580425,-0.579182617544161,-1.244575773172383,142.76188888888888,172.66807037037037,117.85212222222222,29.58881319116626,7.63579657846136,5.181715247249672,-0.5317144566907218,0.0707227094932348,-0.03505524522666802,-0.6890262875069042,-1.1533707535720046,-1.174875983334507,142.76186666666666,29.58879085679927,-0.5317157240770838,-0.6890241218669821
/home/emily/Desktop/CAD/train/others/scc00255.jpg,1,135.44205185185186,140.2881962962963,211.94125555555556,28.78362686225375,22.052385071444068,22.238245105820337,-0.02137188938883462,-0.08039872599176537,-0.18355995383563936,-0.31948582567202344,55.5685,95.78662592592593,211.94125555555556,79.64364858293379,18.457219435285694,22.238245105820337,0.8738134511648086,0.9151419109366539,-0.18355995383563936,-1.2331101729366,1.7822842918639186,-0.31948582567202344,154.45636296296297,143.5966925925926,90.66281111111111,22.300454560093076,3.8557593509145653,4.687223369167409,-0.11624716541873188,-0.11324546389722324,-0.3166108059352102,-0.12033889280804022,-0.5465405416001654,0.30517544532220153,161.17970740740742,164.25467037037038,113.47624074074074,22.431197142545056,4.405225689204074,4.634091698269537,-0.07549690335473166,0.16637928011712508,-0.19842588963932284,-0.21547683209922797,0.010562179314528741,-0.28126731467660226,161.17972592592594,22.43116553994544,-0.07549029522571515,-0.2154959868678441
/home/emily/Desktop/CAD/train/others/bcc00734.jpg,1,143.39577674865723,139.18841552734375,165.1068000793457,60.47968026554898,59.3360523626774,67.10145819278196,-1.36226647845382,-1.3289348634309497,-1.7090205449889062,1.2963439903323586,113.89857482910156,37.35579299926758,165.61188888549805,74.96779433976762,31.87477108998108,66.96458531582199,-0.717066664285444,1.1101493320235187,-1.7255711018977664,-1.3843699585972522,0.38715809739780305,1.3505187812659933,148.76072120666504,135.18702507019043,115.18649578094482,61.99375582963089,7.2602447286639675,13.095721069325766,-1.4985994130308606,1.0848630124796055,-1.1733012390118505,0.9779854426623142,0.44286504001889115,0.3345172653589321,147.42134761810303,140.6325340270996,125.71288013458252,60.75417678745976,12.661112719369251,4.89539732541865,-1.5457392759993638,1.13728542551942,-0.8803089700368486,1.0498417785780676,0.2207486320899501,0.6604076051030119,147.42134761810303,60.75417678745976,-1.5457392759993638,1.0498417785780676
/home/emily/Desktop/CAD/train/others/bkl01487.jpg,1,144.46661111111112,120.99072962962963,165.05110370370372,15.583939857378505,12.748641728124802,5.8864580531471455,-1.070412294893464,-0.888786274309877,-0.38295324874717257,0.548478217991291,159.2098037037037,68.61691851851852,165.12774444444446,24.534595547964724,16.046183937276677,6.1136528955509934,-5.908836804978164,1.2314656609369872,0.06706679390145828,34.95369830841749,1.9830991345771718,3.012123545726511,138.87794444444444,145.93726666666666,107.82768518518519,12.147797645110245,3.479596306300449,5.413438030336985,-0.9197026255713081,0.2763827179866273,-0.9976017661538452,2.0102088482674434,0.9067128532820719,1.427769152747004,136.84584814814815,148.15414444444446,132.28982962962962,10.403772650087829,4.805204609805713,4.2303111137508855,-0.8204925977281227,0.9377121848573687,-1.5449941812660335,1.7854226002546527,1.2537422801219877,3.744962378335301,136.84583703703703,10.403790463243386,-0.8205034874187922,1.7854729904138944
/home/emily/Desktop/CAD/train/others/mel02247.jpg,1,94.29968738555908,87.10153770446777,93.6233377456665,90.64396151172315,85.20104101109538,87.96345891053194,0.24925184417534343,0.32792523154471753,0.16588446826488074,-1.6582923950658484,67.97956085205078,23.072060585021973,99.66798210144043,69.42224381970307,32.529319625734,92.78447905766087,0.21152203480248002,1.9282575811463865,0.12272464295968713,-1.7031188722696087,3.912130009859096,-1.6937530894590207,92.56207656860352,132.28153896331787,125.44892692565918,89.40140357543572,6.193035268103293,9.73600120285206,0.23693527838349224,1.616379253627693,-2.3961041064096564,-1.607058879604645,2.4041933253844414,6.743533915102876,89.87523460388184,130.67907333374023,130.5004186630249,86.23262619311842,8.832878469222603,6.015709958451652,0.26197339721845764,2.4469913693717356,1.2544501654259748,-1.5651363087918393,6.667732630477293,2.7114675053217683,89.87523174285889,86.23262486739002,0.26197348744142457,-1.5651361990321953
/home/emily/Desktop/CAD/train/nevus/nev07255.jpg,0,170.81954669952393,177.2574634552002,193.56521034240723,40.743719726389024,37.88663523754068,26.837227523820786,-1.1666460180052658,-1.3282926381247828,-1.65792034760791,1.9689211862042244,33.090810775756836,34.02943992614746,193.6132459640503,55.58457713124483,29.636873774056234,26.83564702406141,2.0055958087967096,1.2277106469412051,-1.646863827893709,2.171029705318314,0.2651566139072141,1.9172758133646317,183.78155422210693,129.39652729034424,118.7440767288208,36.262132080713435,3.090762044412137,7.576634759450278,-1.3594012019151374,0.8604689397707554,-1.104283144690208,0.6000703482752998,0.8873537454111391,0.09356573362525644,181.4047088623047,136.68049144744873,122.02955055236816,34.70296242940984,6.7692554323315886,4.804759386628002,-1.371451993476673,1.0440794369781061,-0.7973505703245739,0.684445905282558,0.01350897680285934,0.003381720608980565,181.404709815979,34.70296212973684,-1.3714521033026812,0.6844461798868475
/home/emily/Desktop/CAD/train/others/mel02186.jpg,1,137.4969925925926,135.44011111111112,167.5436222222222,41.23599935502174,33.34271843416857,19.29159711698218,-0.4415732849326654,-0.5799335288327274,-0.6735955382642234,-0.5171646885900669,88.80625555555555,57.732822222222225,167.78826296296296,80.04765918418867,37.615273608305095,19.50091452796884,-0.10504550094005939,0.6465616122316723,-0.6513405492145412,-1.949822147994192,-1.0152644001088877,-0.5295807755668025,146.74366296296296,136.36074814814816,111.05837777777778,33.33994310340467,3.0335863196537733,10.12708284008165,-0.590974440126009,0.16621557775692797,-0.3303039453836684,-0.9883827663574358,-0.15325456551658023,-1.4624051873040005,145.26981851851852,143.90625555555556,123.6006925925926,29.76060573178274,8.670892609518422,7.1504344520908525,-0.5907475918011105,0.28148645655018933,-0.09432972297249517,-0.9396448115754041,-1.5080640757210433,-1.3024895055900982,145.26981851851852,29.76060573178274,-0.5907475918011105,-0.9396448115754041
/home/emily/Desktop/CAD/train/nevus/nev01573.jpg,0,148.08657407407406,150.0778037037037,210.8500888888889,46.406855629035526,43.65990857702364,46.087845678132496,-1.4608506622085318,-1.7651256637153403,-2.098293945620249,2.946987636359453,66.9737074074074,84.39663333333334,210.85221851851853,83.89513084243892,28.899705441258053,46.08825078730731,0.5406837673931593,1.2847109750113046,-2.098230001039999,-1.704335708794197,0.49528940096429963,2.947022176663877,162.2004814814815,141.48917777777777,96.57008148148148,45.02787827546836,2.4966632379944307,4.989001205692169,-1.8212464919012834,0.02504978368572441,-0.30013527671581075,1.9281728940342866,0.7639560633588003,0.9159362337379813,168.03652592592593,158.5885074074074,116.72987777777777,44.42105622592853,4.808061493754348,5.161349298163755,-1.8526460946389216,-0.265650752554938,-0.37629036940130023,2.007866074697877,1.0625110965843971,0.437603963449706,168.03652592592593,44.42105622592853,-1.8526460946389216,2.007866074697877
/home/emily/Desktop/CAD/train/nevus/nev04911.jpg,0,136.05548191070557,169.0324878692627,189.7623634338379,37.94250431681948,28.25140301871788,15.69268201737464,-0.9858597358944184,-1.3279869067936652,-1.7054535661721304,2.7873964890621004,19.214025497436523,75.34175205230713,189.7623815536499,2.374784754950538,40.567063357066836,15.692697818971137,-0.39287121722334145,0.9973039553921994,-1.7054483596129426,0.14586049759481945,-0.33771129245949894,2.7873871418569998,172.17605781555176,122.27669143676758,113.60359382629395,27.579496613741167,2.316769130659446,8.041387254365466,-1.2991940956570023,1.8485421647578137,-0.9565745629428678,0.6971523040643093,5.515471193460488,-0.41197604529253073,171.48004150390625,141.0496244430542,108.00077724456787,25.489462981252043,7.330822725331779,7.556327783236098,-1.3247035654053172,0.9201300930810821,-0.6145213198027093,0.7887282260981174,-0.5174598462317048,-0.9560565065422373,171.48006057739258,25.4894305578282,-1.3247038182850983,0.7887338337560648
/home/emily/Desktop/CAD/train/nevus/nev02239.jpg,0,145.38602222222224,122.33122592592592,207.69946296296297,17.73209064650296,16.35154915463264,8.811435734974678,-1.0875522508242148,-0.9652970881773019,-0.45369856423459937,-0.2880857424949066,171.8189148148148,105.24862592592592,207.69946296296297,4.247009929455759,16.00660962901345,8.811435734974678,-29.5573360052548,0.9889373039662969,-0.45369856423459937,1193.3813389024563,0.5087265110546957,-0.2880857424949066,144.67183703703705,155.68035925925926,86.97634444444445,14.889916728472507,4.334357590553211,5.653075830078438,-1.0339127224161373,0.33714661852026284,-0.8273406954542553,0.595740454919671,-0.497585286211387,0.023494242338255145,150.5035851851852,168.8411037037037,125.11378148148148,13.761970483578601,5.182853865318169,3.3704036021133668,-0.9791771151446386,0.6380906276532469,-0.5962800454787395,0.5422388432704688,-0.30503666241188343,0.4708340308633554,150.50356296296297,13.761980716133019,-0.9791725113900185,0.5422252397189329
/home/emily/Desktop/CAD/train/nevus/nev05818.jpg,0,126.35502222222222,131.18996666666666,224.40246296296297,14.90394988533892,13.56893038985815,9.610603588808319,-1.277131330683145,-1.508884490651093,-0.6793907992315903,0.8503980589902245,22.85965185185185,112.53695555555555,224.40246296296297,57.16668162122493,12.504832733560363,9.610603588808319,2.350156510464586,1.7291217090184432,-0.6793907992315903,3.527743567350205,4.424518785792231,0.8503980589902245,148.49888148148148,149.98442962962963,79.86181481481482,12.444536159712866,3.7655743461205207,4.320800813438356,-1.4754295697458784,0.7223096361396416,-0.9669546922923358,3.718172630572991,1.2525591742564028,1.292201028262805,158.51962962962963,175.01316296296295,109.83766296296297,12.014576326582217,4.018479175578505,2.7843980700199773,-1.3983547135525787,0.7291915143183264,-0.03844538848716449,3.5141732136171777,0.7138712802384028,0.29419543913497215,158.51965555555554,12.014563336953026,-1.3983557011417092,3.5141892921876865
